address,hash160,n_tx,n_unredeemed,total_received,total_sent,final_balance
1FV9KQLVETx6bTwUr169hsrxqU1nFcyk4w,9ee459cf5a1e7116d40a31fda68c103fba7a81b1,0,0,0,0,0
114t3CxEdMqJSoJB1AgMMWejtdC8xn3ZUQ,00bbda2fd067018006cd99b7b0021497e35445f4,2,0,4600000,4600000,0
16ai6YxdvYJsk3WEdHVyYTuZJcyXKePHvP,3d38a91ed61cbdc37cd0df2998389080d9c08476,0,0,0,0,0
1EAwPUxDX3xJdzHDJvdoSKChmk6njCKnFk,907ac7831036b31351fac62444cb71b463e91885,299,0,65447395,65447395,0
bc1q4tdsrjcjmy8vlf225yztj93nvnyuz0l47mk2qx,aadb01cb12d90ecfa54aa104b9163364c9c13ff5,2,0,314963,314963,0
1FduGpc6r6BHibNZLQ6Pe27pwjEQoQw63U,a08c5ee6d9182ed5d9c9bd800b25b61b26b30985,21,0,5378725,5378725,0
13gwE4EzvnNa9YUBuwArvyyaZHeoALYP2b,1d7dbd295f0d6c251150e4ca41cfcab561d6df16,0,0,0,0,0
bc1qlqetkv0ghweqn7edeakq0vhspuws2jytv67tl0,f832bb31e8bbb209fb2dcf6c07b2f00f1d05488b,33,2,24318766,24316675,2091
1E9FAdNVej3VMzL53uDMSGmrRqd5XpGc7j,9028c9bdbd8280e9a7c4b3f72570c68d93378fe6,15,0,15984056,15984056,0
bc1qdt2hykjydcyx4mqve66ayv9wz249wjflrx8a6d,6ad5725a446e086aec0cceb5d230ae12aa57493f,179,0,1109147326,1109147326,0
1C4sNPFYqKikN28sJT4F4EYsc95gmcyxBn,7964ad5ac6ce2f9df8f37b343b749a4d4e2bd9a4,845,2,574923167,572021260,2901907
bc1qv2w982p08jf6wa7ap56mgj0lahwt4heyzn5hav,629c53a82f3c93a777dd0d35b449ffeddcbadf24,45,0,809041692,809041692,0
1PDytmacqR5ULwDq9vN3mb14FiEfFs1Yfw,f3c74013eb480eb65638eb42065716c3b7bc80f6,0,0,0,0,0
1MXcVH6Kwp5z4UpvDWBxDM1HicuhX6LHR8,e12c9e37b64c965a91e01aaac15198f95e584a28,8,0,8382440,8382440,0
bc1q8762pnq2mzmxcv8wskc64uh5zsf9cvlxgfwun0,3fb4a0cc0ad8b66c30ee85b1aaf2f414125c33e6,385,0,291129644,291129644,0
bc1qx70meze34yeygzwpm4xvd56nhmuhkak8latdv8,379fbc8b31a9324409c1dd4cc6d353bef97b76c7,10,0,137089884,137089884,0
1Ap1kRrBcDsEbHZrcc58op4b9LGvLvNoiW,6b9d4eaaf7d0a81e56c47ebe5c78388661dd84c4,0,0,0,0,0
bc1q9ld8vmawazkr8p62u6refk7xv3f3lmga4k8pll,2fda766faee8ac33874ae68794dbc664531fed1d,4,0,1093367,1093367,0
bc1qlca0pkm22gecuuu9atq3xv5998edp00m3szlqc,fe3af0db6a52338e7385eac113328529f2d0bdfb,5,0,8659810,8659810,0
bc1qnn39fvnn97p39f007d4fz9gn67vpj5cqcwdnk9,9ce254b2732f8312a5eff36a911513d798195300,7,0,20961522,20961522,0
3AteGK652RJ1mCnSxfiZzM4RyGjzkyhbL6,64ec0b1f040b4560d25c212912eb8080809fe96a,23,21,963791,28079,935712
1HBTwtrp6erRPAcbkMZpJApVcgN4Ms2zu4,b17caa79e1caa28352557c322ff6efd033263938,0,0,0,0,0
3GYqyKEAP9X9HpJJMmSanCWRCvfEYs8C9L,a2fe4059b1a7e83982b0acb0a3995c40683392e0,116,0,361866556,361866556,0
bc1q05e48e0vj0zh3s6fcpngq56cguam4qjh0qd9ek,7d3353e5ec93c578c349c066805358473bba8257,2,0,1316208,1316208,0
13g3WtdxuoB9AVyy54QW9xxbDtFjE2iNHk,1d5292e39f8770fc2b82df61bc13b481657c91bf,5,0,16244423,16244423,0
bc1qwxyyvcg6pgfs6uumzvhxax52jv9vqf2khfpyxd,718846611a0a130d739b132e6e9a8a930ac02556,33,0,1583764,1583764,0
bc1qmu907adntgt85rdyfkxskpp9uw2yaupwkdpedh,df0aff75b35a167a0da44d8d0b0425e3944ef02e,0,0,0,0,0
1PM6A3MNxc4Rpb1qFnHWWpfv1yXX22WbJB,f51f63f02dbefcb8a1b50ff1c986126cae5bfcee,6,0,16963649,16963649,0
bc1qudym82llj82hj7majhazx278xlvvjev08da57e,e349b3abff91d5797b7d95fa232bc737d8c9658f,0,0,0,0,0
bc1qe0hm5kpa6e54z8w60urng6x3snltnqslwztmys,cbefba583dd669511dda7f073468d184feb9821f,0,0,0,0,0
33AbubEfhn88QPh9qGiqFe623Uq7aa5aDT,102fb98d417877760a58d451c2e1d7e92b7e46a2,10,0,4079328,4079328,0
1QLS3JksJMAkmx8fZjpEUTYwE8Rwfabze3,fff7b2cd04848a40d9f111c0e33b4282014f8dcf,2,0,1673501,1673501,0
3LwDzjA1xH8amCHuvU9YjWST6rsyfPmvmU,d31a4a693dfd5147e53753427a5a1a4bdf825473,2,0,974414258,974414258,0
bc1qzjnmm9ags3tgsulvaffty87zr6lmq84fhdhnxw,14a7bd97a884568873ecea52b21fc21ebfb01ea9,40,0,44619671,44619671,0
1Eexwn84isEqMh9XBJzmUcrF5KK1QBoW2i,95c7b9d1332a3eb8129d6c6a6b778b275b1b8602,1,1,7903,0,7903
13pnk3t8iGqYn61eWWeMdoUvBFGGMwWrAn,1ef9fc4795466c9da10ab9533e67207bc72a999a,1490,3,477525477,477280024,245453
bc1q3acmst9vegrwfh0d5zt8qfeltur82ly473pr8x,8f71b82cacca06e4ddeda09670273f5f06757c95,372,0,129286239,129286239,0
3CmH56MvMU2tYQzBho322a6RwUcozdr7xf,7977b11f6a698434c347cb8211fdae327e09509b,0,0,0,0,0
bc1qut9srf83zswwx7wtpynm4kxjjqgvlhjw7h4xqs,e2cb01a4f1141ce379cb0927bad8d29010cfde4e,535,0,141898922,141898922,0
bc1qw5j7swhpcxtxxfg3ndqs72nvmfpstnmmpdeux5,7525e83ae1c1966325119b410f2a6cda4305cf7b,127,4,9135207,9101834,33373
bc1qfuye0rdyqa00pdwjyxux74vl4wdj73jvuvqwvj,4f09978da4075ef0b5d221b86f559fab9b2f464c,40,0,4465475,4465475,0
bc1qxlg36u8lkjk0w2mq25d9ke462se8vgfkssfuhv,37d11d70ffb4acf72b60551a5b66ba5432762136,0,0,0,0,0
1CFSFVe9PjK7MT3SVZpPx3Nbc3LqX3Kama,7b6448dde6392f7283da978adaaff9575e9eb716,5,1,1986455,1985832,623
bc1q2p4qu42dp2p8k50kvl7nt06chuc96jcsl4ltry,506a0e554d0a827b51f667fd35bf58bf305d4b10,40,2,5185528,5181134,4394
bc1qe583kd7jqlc67jhdjgpcd986666cqssqerzfug,cd0f1b37d207f1af4aed92038694fad6b5804200,0,0,0,0,0
1NnB8yobstDfKijVpMmFaPztE4ZqcjYC96,eee5d2792e77e0b8a7463c265633e2c5556d456f,22,0,707304711,707304711,0
1GiqqS16KKgv1thtVFY6trxQsHXjtj5BAm,ac73b4e46ade25af6d289749160fb55ba58e59c4,16,0,137471819,137471819,0
bc1qqjqlj6jj3zmzz2d5m86kyhyfvav7gw37q5kdj3,0481f96a5288b62129b4d9f5625c896759e43a3e,0,0,0,0,0
bc1qva7ypdczmmja40ef0kdhgtdlllxzz9usj4xmlg,677c40b702dee5dabf297d9b742dbfffcc211790,2,0,500000,500000,0
bc1qmpfl89f2sh22tmp2c7uyrtnp0a9zpugsarkwhd,d853f3952a85d4a5ec2ac7b841ae617f4a20f110,0,0,0,0,0
bc1q48rkma33ngl7tjhpu7693map0ewsaffhzve9xp,a9c76df6319a3fe5cae1e7b458efa17e5d0ea537,15,0,6578133,6578133,0
bc1qgal2h9jxuhyhchc2vtqx6zrf0fz7pk4jrjfdqq,477eab9646e5c97c5f0a62c06d08697a45e0dab2,0,0,0,0,0
1DpFshWjp4RuSneN9yiDf8qHfaXJ4RxVok,8c9179d41ce16c561b16f3fde7b993b1a3f88110,9,0,14126058,14126058,0
bc1q4xye8qu76x02vdlpdcc2qg5uvnxr7tgq5e7gfh,a98993839ed19ea637e16e30a0229c64cc3f2d00,26,0,78963535,78963535,0
bc1qjjvut8rnefv3v565kusnpt5nzu47zpdrvmfjs6,9499c59c73ca59165354b72130ae93172be105a3,182,0,46416292,46416292,0
1EWLwNYADwzk74h7eu7jspbePpDHg35v2d,9426574cc362b61c3de0fe8e1aac93e9266c44ba,6,0,106938900,106938900,0
bc1qqqn2emf76n9hcgqmryhqnzgsta03r4ks85p9ec,0026aced3ed4cb7c201b192e0989105f5f11d6d0,2,0,1011550,1011550,0
bc1qqqfrkryfj8tp7dfxx4ynjygsxnd3rn56uhy6m7,00123b0c8991d61f3526354939111034db11ce9a,2,0,29167882,29167882,0
132duBMZcHEWygULL3Hovf6dxnsBZXaJpz,163f784418db8b65e6087da1a6154b4add3ac7bd,5,0,8526196,8526196,0
14n2LWvXXaw3nGwRKMacgk4a7H4sE69TH9,296c3615cdc82e669937d40cfeee3cd3bf0799bc,0,0,0,0,0
1P8dC92BhA9xAvs4phQERwoYw9XL5Hg4WM,f2c3e3fc4e931c5369bd9fb2861b512d4a855b7b,0,0,0,0,0
bc1quau57rlgnzmhzuangxzgk4pazcm33f086y07sj,e7794f0fe898b77173b341848b543d163718a5e7,0,0,0,0,0
bc1qvd770my9dl8e9kxu5sft4ck2w720s5zaq3yazz,637de7ec856fcf92d8dca412bae2ca7794f8505d,0,0,0,0,0
1EnnWFPedbv5uGWz5rkzH96d1NLEe7dfdP,974256a9c24195c2775926260bc365a70c7b0344,21,0,727846162,727846162,0
1GV9Jjrjc2Pq9wMKUtmJ84KS65p4CtCVbk,a9dc7790f71f3e001927e23610d508c03d8562f3,2,0,4193536,4193536,0
1AyH9eg9yqq8nXTuPZVL4Xvb8HhDEEJ4br,6d5de81250e645906df1bdd781058c3f017e7a3b,27511,0,22803351845,22803351845,0
bc1qj2pvdsd4kva9vrkks5v7ahh4xm0arttpcansh5,9282c6c1b5b33a560ed68519eedef536dfd1ad61,0,0,0,0,0
1L57c45wxHGqb14Cym9DhxXjLr7i4BaN2h,d1319118dbb48bd362f563f84204956afb0bb261,1,1,25922,0,25922
bc1qp9l5wh0pf0uvjql54ddvuvp0uek9envkjhr5ec,097f475de14bf8c903f4ab5ace302fe66c5ccd96,0,0,0,0,0
1MAAwrtxNKXKQV2qPGsQUHVchiDG5fiSVp,dd1e8fcd161843c4ea6eda66965e31a54bb7693d,0,0,0,0,0
bc1qnd2tv76zp9m8nkyn9em7hv80gpfacyert3dmk8,9b54b67b42097679d8932e77ebb0ef4053dc1323,2,0,132694,132694,0
1FD7epRcz6FJL2qHsVyCGzbe4F3cU2UZ6g,9bdc4e2b4dc6ee47707642e588529687b83612ab,5,0,24051326,24051326,0
bc1qm56qwmhglemaw2fa3egul2jsyk5skeg6kp53cl,dd34076ee8fe77d7293d8e51cfaa5025a90b651a,10,0,102452299,102452299,0
bc1qwzayr7ylh55r57vazw7ne4j4dfh2vt7v2t8ucj,70ba41f89fbd283a799d13bd3cd6556a6ea62fcc,0,0,0,0,0
1GNmgFwtshbzNW2AhuPsoh1K9UsW8ZxxdY,a8a7ea93b2f79b41ae6b2c4e4f094ae6ef7b6f1d,0,0,0,0,0
14RMxjDZtHGMCRUXwUkW56F2iHfGz2ceKN,2583db8ef630c6ba78586f04520db449cf00245f,28,0,14460923,14460923,0
362FJsuYH1VE4SqaPkAAapeQC5NANGZCgL,2f8394680eadefca755472ff5a4060bc2e5099d8,0,0,0,0,0
bc1qltcwj5stz5wla8f75rr57pt7vfwr4lhletf5wz,faf0e9520b151dfe9d3ea0c74f057e625c3afeff,8,0,8305340,8305340,0
1Aub5MNYucx863Z6YfnymUvWJF2F38EWyY,6cab34dab7663a1dd1d9ac26d1ed32b95963f9b1,10,0,12173002,12173002,0
1BD2d5t7Dznv2X8wrRdv6ZjxCYuH83DWe1,6ff79a7d46e2cd7d7ac038b8e16042c74b35fd66,0,0,0,0,0
bc1qkpuyaaqjsuxckd2w607cqxs89t896ymxuxge3x,b0784ef412870d8b354ed3fd801a072ace5d1366,0,0,0,0,0
bc1qlustd60zyvley68yvvzwj37v96mxxkf4ukz9ek,ff20b6e9e2233f9268e46304e947cc2eb6635935,14,2,1905516,1903506,2010
bc1qlvmrcvgyu5wmz8ld5dp49e00efj9vyn20j3g77,fb363c3104e51db11feda34352e5efca6456126a,62,4,27285476,26974856,310620
3FvSthNaVHgs5wMLXSjR9iGcoFri7d9xj1,9c1c02c6b2684d6854312daf9914f8b25028d163,4,0,1098169,1098169,0
bc1qkajtppcl3ghtca3k4yzn2a8wzvmrrgyrqq665w,b764b0871f8a2ebc7636a9053574ee133631a083,0,0,0,0,0
bc1q225n8ud4kng0k9hqkedzdwr7mrx92nl20efckh,52a933f1b5b4d0fb16e0b65a26b87ed8cc554fea,0,0,0,0,0
15sKZjiEdtQKyxXvQmDcuDqEzWYkSvGwQn,3564cc4b33b19c24d343332f432edc2a38c9ef76,2215,9,5671937109,5664899600,7037509
bc1qz4w4ehnqtcssnefcmhx4kngq5zzl65uv7g66jc,155d5cde605e2109e538ddcd5b4d00a085fd538c,0,0,0,0,0
bc1qflwsj5quug5tnnu50xzvy2xwk769hdsg7kcmz9,4fdd09501ce228b9cf947984c228ceb7b45bb608,221,0,96327957,96327957,0
bc1q9c9qxp3yh4f33umeatcqmndvnnllk8ftpql0p5,2e0a030624bd5318f379eaf00dcdac9cfffb1d2b,3882,20,63982560731,63510115820,472444911
bc1qvrwmq6zgtkgnqrx8q0nmwfe8shfpntgs63x78d,60ddb068485d91300cc703e7b7272785d219ad10,75,0,180011549,180011549,0
1GJMVyEDbuJhvxY6uGJE2ix7hQRCu4XeqS,a7d211f8fdd6f89ef9991d5f8bd1ee41a7fb9182,4,0,63806400,63806400,0
1DVK3CvEFFujDtsToxzG9xnCS3Z5Fzi1Uj,88fc36b66860b5302083e1b46952cf255166d370,2,0,84600000,84600000,0
bc1qzuludmzkhppvzsrhvg4amnrp95f8zf32kmc3yy,173fc6ec56b842c14077622bddcc612d1271262a,37,0,8185414,8185414,0
bc1qxag3h59utmc2j0v5catptkk4qgdflhcyte8up9,37511bd0bc5ef0a93d94c75615dad5021a9fdf04,0,0,0,0,0
bc1qqqdqdthfrmggvlceeqkwugztaq0vrhftqx8qhc,001a06aee91ed0867f19c82cee204be81ec1dd2b,0,0,0,0,0
18fGnhHH7oaoqNJgB3f43mM8JXtaRKvmZV,5405ddb5de04a2ab59fc97c95c6b1e4e904c3f60,0,0,0,0,0
bc1qu3tqtkk96jflpkn28fanyh7edx0djd8w0s8sml,e45605dac5d493f0da6a3a7b325fd9699ed934ee,0,0,0,0,0
bc1qr89u209mjk8kl9s92kpgxrrgv07p0xjmrma9ew,19cbc53cbb958f6f96055582830c6863fc179a5b,262,0,3805334041,3805334041,0
bc1qzjwjdfd7fw4dm8a53xfpqg5evtdjc965s4a6n4,149d26a5be4baadd9fb4899210229962db2c1754,11,0,647942279,647942279,0
bc1q6lh5apvlkysywskcgzp42aky7vlnwjas0l7fhw,d7ef4e859fb1204742d840835576c4f33f374bb0,34,0,342660127,342660127,0
1GbYYjejH8cJoruvHjV7J9m4VpQWCXYGEt,ab125d1b8b506d9d094953fd100c78842cfebe7f,21,1,69563717,69562277,1440
bc1q7u9jjwxegkptzfchqmnq6a9w6nrf0lwruda84r,f70b2938d94582b1271706e60d74aed4c697fdc3,0,0,0,0,0
1HsHvjhdfDw4HmXig8JwybkVsG8dBF13WG,b904f0ad9f5ea36567f1a7fb6b174799d6589557,4,0,25922628,25922628,0
1BbFbSwbK13W27uZjSiav94fcZRxxSSMiA,742b953ac71255a7f1496f2e2c5968d61adb586e,2,0,10423190,10423190,0
3HXoGuAFe64N1jpXo4wsjpriJKP56MPUsP,adc3b5c30aa0114c072d3255ce0db23b13da6743,916,7,7758766475,7754018427,4748048
bc1q33c0l0r5yzx2xh27fzlje8lnu5yd408pkrupte,8c70ffbc74208ca35d5e48bf2c9ff3e508dabce1,16,0,39836797,39836797,0
bc1q8xslsgkezuqz82am9rczarnw488wkr8hczzez8,39a1f822d9170023abbb28f02e8e6ea9ceeb0cf7,93,1,145135522,145129291,6231
1E7hYrVCFRmk3BHHv7PLYHf9e8jvYEcLQG,8fddfacf0b98323079db10ea0e16fa6098b178df,2,0,2033727,2033727,0
1LZ7MPjGGUPBsRC7UKaGJ8RKqELipC9XCq,d67d00b13bd037e87e1641b9ef07de69643364f1,0,0,0,0,0
3NaTxoJ3sVKxiYkuvw1LjgSVqXSTDGLm3u,e51d7744b2c659474d830f65d415c737b70935b0,30,24,6363589,3530098,2833491
bc1q28m39u4w3tt2zhwaqw3m5ddyz74cpl2qy7jk2s,51f712f2ae8ad6a15ddd03a3ba35a417ab80fd40,130,0,222029898,222029898,0
bc1q9rgqjh56fe3e85mffm22l48a7w9x7lp7n985me,28d0095e9a4e6393d3694ed4afd4fdf38a6f7c3e,114,0,94903199,94903199,0
bc1qurmkxhjzq6362jlskkxj43h6d99kajlrelenlm,e0f7635e4206a3a54bf0b58d2ac6fa694b6ecbe3,69,0,993803509,993803509,0
bc1qxmdke59439vtvthg9fuqxq765nn5z3musdztt9,36db6cd0b58958b62ee82a780303daa4e741477c,18,2,2202530,2192793,9737
bc1qgldksu463x93ua9gg04gks8r79svk25fwumc94,47db6872ba898b1e74a843ea8b40e3f160cb2a89,6,0,4041252,4041252,0
16U9wzzbUBDTf6CQFiwd9a9vfpkaC6QwhK,3bfb545c13b67db4b5acb498b79aee9e1581b3c5,8,1,10633889,7608655,3025234
bc1qe3y7xat9a38se69ex03qc8w03k3dxvpu0pqu9e,cc49e37565ec4f0ce8b933e20c1dcf8da2d3303c,134,0,4368689597,4368689597,0
bc1qyw32d28jdf5efc3s52q0cdr6v6yer7uh6gffrq,23a2a6a8f26a6994e230a280fc347a668991fb97,2,0,14650365,14650365,0
bc1qzvxnp6pf0ykm65fzzzljvtntlapfa6nu4w7hdp,130d30e829792dbd512210bf262e6bff429eea7c,62,0,282323167,282323167,0
16Kn8iHi7qiw84xZPJKJFbdwzB4KGAChXF,3a65ca94b27e5cd570cf171321a54db3b3345411,13,0,20561205,20561205,0
12MZzidtYUAPVFCbWPeEP3157TL6xkfBYK,0edbfcebb624f91f6701eff7512d269eb3a39819,5,0,395322,395322,0
bc1qtlwg6meme66t6m03n4j040s9m6ye8yxn28w3hs,5fdc8d6f3bceb4bd6df19d64fabe05de899390d3,0,0,0,0,0
bc1qq23zygyy4g5fr3qaea6wtgqznawgmjh9j385v0,02a2222084aa2891c41dcf74e5a0029f5c8dcae5,2,0,13075579,13075579,0
bc1qfntwmw9vz0y0h468qg582ydl5ldjahzpxhrpct,4cd6edb8ac13c8fbd74702287511bfa7db2edc41,5,1,1414555,1412664,1891
bc1q806qmj4n4d20l3y9y8wsjpvkw72krhz0ddsjx3,3bf40dcab3ab54ffc48521dd090596779561dc4f,43,0,7000979,7000979,0
bc1qw7xlj5marvzc5spmsdfhsu44dk6tsasfgw2rp8,778df9537d1b058a403b83537872b56db4b87609,53,1,15608053,15606894,1159
bc1qyjx2y0c7wrpy9q9wrn33pvgjxdea2mlj0rmkga,248ca23f1e70c24280ae1ce310b1123373d56ff2,18,17,115150880,959119,114191761
bc1ql5cljuqjec27hnh6v3af9l0wmlwkpnuw0ms8vt,fd31f97012ce15ebcefa647a92fdeedfdd60cf8e,17,0,4372951,4372951,0
16sKXssPwzuN2KNcr7ybaruKJRADX11yWA,405ce5a4cc210ec20e03f9826401df0873cbf7ef,23,0,4912491,4912491,0
15Aq9jP5ATC5baaYuh8CU3iyQegDnsaDWT,2dbc70da29dedc74296e197319bf34307ca2a962,4,2,4626885,2094238,2532647
bc1q5tzhmr8ruuhkyuq65mse8qj5sp2wmva86h2j98,a2c57d8ce3e72f62701aa6e19382548054edb3a7,0,0,0,0,0
1Lv7Jf7djwUgPo11m2SBeSbFa8cRr8nGa5,da75b2d3b17f522be628d8a55d5c55aae54f7145,11,1,25091283,25079829,11454
bc1qt6jajcg7t78pr78d29rg45wsq5m0maffuwagptm94x308d8t0zcs77pa77,,7,0,9943167,9943167,0
bc1qyphvktyaccnluk7gtwx8pxj3ztmvgzdvs579sq,206ecb2c9dc627fe5bc85b8c709a5112f6c409ac,0,0,0,0,0
bc1qj7hmwjpfpcj77peuhyhlp5hs9c77huv5vxak5q,97afb748290e25ef073cb92ff0d2f02e3debf194,0,0,0,0,0
1ETdfY6tcs35kNeWViDdcaVX7Rp137RAjw,93a30e5d3f07e1613a41b3c3d7498bbd4f73e4ae,4,0,2216625,2216625,0
38ozDz64PDn5UJCxn3vN5j24zY97tGCqYh,4e1a5fac7468c58feb7eb291b299ae7240d7de8b,2,0,804331,804331,0
3JhKBTu5SaoBQzUyArmCBYZyxjHZfgqC6X,ba888b40ad799d8fdf8618b68dc5d9d7fd887633,2,0,288319,288319,0
1L451DgmwVANwUevBjVaR66khFyAvb96Xe,d0fefade747c94f83bc465a69afa945d4373e900,2,0,294000,294000,0
1BKR6oEHijewdPguozk6J7rQoa5tfdDZws,712cdcdec97352ece2f1cc16448ea2cc81708305,12,0,5000000,5000000,0
1NzCpRFgDs5kjPqQGZg6TJy3Ra8BVNQNbG,f12c3750f34425cf8370fd9c6067b62ef8358840,254,3,328651808,314785863,13865945
1KfDSTkha7VFhXthkrBQz1NU5neYA5KZ2W,ccac74466ebe9e12d5b54ad7ab9cac7dd71fd40a,6,0,3874830,3874830,0
bc1q9r3mvde7dcztr85pm3nuek78tc6lgpnga25ql7,28e3b6373e6e04b19e81dc67ccdbc75e35f40668,39,0,14640396,14640396,0
15kuXLMTDmehPktJHiobUukVV1c8Hmbqbj,342e3bc552e5c6d9a261e53f973f15c59f325815,0,0,0,0,0
1FfmbHfnpaZjKFvyi1okTjJJusN455paPH,a0e6ca5444e4d8b7c80f70237f332320387f18c7,969,137,14434353170020,14434231210254,121959766
bc1qn7lmwagjxqav75sx3kwx2q08yz3e6jau9zy8zg,9fbfb77512303acf52068d9c6501e720a39d4bbc,9,0,9347631,9347631,0
bc1qepafla8jzje5jmevjdhdjdlcsn0kasmsuaffyd,c87a9ff4f214b3496f2c936ed937f884df6ec370,2,0,3770312,3770312,0
1Mq7LT8A6FH47naKqiXaLeDQteFjDx15cL,e47bc53422beb3a972b2050fa59a92f8df60fb20,2,0,8485571,8485571,0
bc1qj697m7zyv9epxvka7k20mj3xsm0qe69d8pqhcx,968bedf84461721332ddf594fdca2686de0ce8ad,73,0,279410558,279410558,0
bc1q8k2z7u5s9mx0jzcvtfmawg33drhuev5dj6uds7,3d942f72902eccf90b0c5a77d7223168efccb28d,2,0,3000000,3000000,0
bc1qu6qk9yym4j6kafx0m72cfqkcuhruutax03fnfa,e68162909bacb56ea4cfdf958482d8e5c7ce2fa6,8,0,12569740,12569740,0
16ebCCfEJkpGM1Lpiu8XYKxGax3EeJejJy,3df48fff06288c7f9bddbf1e536473a31d8d43fb,19,3,2505388,1325917,1179471
1F9YK75VLF3gLcqMmNR7xKvaaYGWALqcUp,9b2f3a0b4c79f89d3b0c3e559e1fc3475f98f2ed,12,3,1133280,633280,500000
bc1qrg0yhzv62km7llyxrq0ayg7kvrcefh6uepsls4,1a1e4b899a55b7effc86181fd223d660f194df5c,20,1,5527849,5523438,4411
bc1q5wey5k2rajpkxkyd5axqeahwvvy8lp8l096cmv,a3b24a5943ec8363588da74c0cf6ee63087f84ff,14,0,69148963,69148963,0
1JkCuVrEtzqX4Ti8zjFMiCd8tdxBmQDCpz,c2a5f66bb7ab8354fd58142ede4bd967819eb5ba,0,0,0,0,0
bc1qfhn2j3qhd3384k4z2sxr2tjrpz3pwfdrlt3dpj,4de6a944176c627adaa2540c352e4308a21725a3,6,0,11318961,11318961,0
18MX5HwyaBduwhWXoGWta11N8PFf5mWyM8,50aa4de26b05606fb25d63f791deeaf556921461,0,0,0,0,0
17Uvwu7fPz8GDuYVrdbEvnVkiTLscXisxJ,4719049940224b90160ca8de195b83e50b3ec06f,0,0,0,0,0
3A39tf8qc5FTVHiE95PZ9oCuJ2vbuSVRkJ,5b8ff9f790f2f2a8508aeaaeec675045be07350d,3,0,1159973,1159973,0
1Cq8HbEEGBK4f4xg5EW4r2XdSng9Jbtt7Z,81c36e8eb0018ed92d73150aa9af94664e1bda4f,0,0,0,0,0
3BnNZd5swPsPBi5ib4d6K5V8rzqzA1KVoc,6eb49103c6f42bb56553e006e07814823fa51a97,104,14,35446822,33342503,2104319
3Ei9qaTk9q8kquKMd7tasRrpwxkfpCvn1g,8ed0a861c316cffc4e951b9d1b16781558db2f6a,183,1,93368800,91121480,2247320
1D2wdQ8c7gmC31buNapeBtjAZjLHUiopay,83ff86b296d72dd9dbc3c97004bd5eb292b5c802,2,0,292053994,292053994,0
bc1qvnwns5egfhfd479y7h7r9wux5mhx00kjph2wqj,64dd3853284dd2daf8a4f5fc32bb86a6ee67bed2,0,0,0,0,0
1B1ToJaoQENheXYdVkd9XZ7sRpos1Wszgy,6dc7a0c1ceb6bc0703ad1955f4db439220f1c4ef,3,0,390031,390031,0
bc1q7m69hssqkzgz6tappg8xl40p2lucg49u6cgpyu,f6f45bc200b0902d2fa10a0e6fd5e157f98454bc,7,0,20567244,20567244,0
14Qck5CkhAdBtW4dkPt1MbXfPPELmQHH3g,255fc7ea21637e70fd9bdb6b6fcbc74f76434506,21,1,275045256,273096429,1948827
bc1qjghtzpmuzn6r6sqzyxxyjnzlc4we50welhxjlg,922eb1077c14f43d4002218c494c5fc55d9a3dd9,4,0,5746275,5746275,0
bc1qs65eflqewvfwh4cfyh3lc5276gqq7xmevhrhwc,86a994fc197312ebd70925e3fc515ed2000f1b79,2,0,79660578,79660578,0
1MBoSQwGQGTj7H49ktmhJaMnHNPa54Zz7W,dd6d709dda67475391572c394cffb411f9e50bd9,10,0,105927717,105927717,0
1Bjuh2q3WuTY35eMq4LUKaWvihkVoHyAWP,75ceb6383f8edfde7c27e41ca06727e1d4ccfa6d,2,0,7836000,7836000,0
bc1qmfalh2nfuz66kleelft5ah2pynaacmn9zdp43u,da7bfbaa69e0b5ab7f39fa574edd4124fbdc6e65,12,0,4670475,4670475,0
bc1qwk5dy89l68l4866j5k4tgnwpe6jqth9glm30ha,75a8d21cbfd1ff53eb52a5aab44dc1cea405dca8,11,0,165433583,165433583,0
15PBu7KUP2r2DyESAjaXPf8kskJai5S9Hw,3012c078f55f25883114a872e701d88baf1cda39,2,0,39293858,39293858,0
1HexuHz1FXdhXYwYP8yJaWzKmV5sbGfacq,b6b011434084602384395b036e048ee542ab1526,2,0,39299357,39299357,0
bc1qlenk8g3gn0gw3ge3l0kgtmxgk86t8nlgx3qsmv,fe6763a2289bd0e8a331fbec85ecc8b1f4b3cfe8,4,0,7066410,7066410,0
1FQCKUjeFJPhZmxG98PgZFhBAuQCuwWQ3R,9df4c6c0a0da2f1aef86468b4c93f60c9bffb730,4,0,5056148,5056148,0
3KFYHLAMigaWAF4mRfAxWYxy4eEgyYsnbH,c0a0ca805898bf4c3809f35a6ddc957a02841780,68,54,15861814,5718772,10143042
bc1qzf7wptfaazsfpq9dwlae3l5xa9w4w5wgu6lrcu,127ce0ad3de8a09080ad77fb98fe86e95d5751c8,0,0,0,0,0
bc1qsdy59mfkphqlfvdqv3g3g25gnqedhmpe5u5a3y,834942ed360dc1f4b1a06451142a889832dbec39,398,0,58223737,58223737,0
bc1qkvp4h8cpy8ma76hv6xkawpq7n4w78hu07x2q6a,b3035b9f0121f7df6aecd1add7041e9d5de3df8f,4,0,3632180,3632180,0
bc1qekn85ng23gj59xuutsumsthr5y9rk0q8kj0d4x,cda67a4d0a8a25429b9c5c39b82ee3a10a3b3c07,0,0,0,0,0
